nct_id,id,status,name,city,state,zip,country
NCT04439071,74808645,Recruiting,Hospital Alemao Oswaldo Cruz,são paulo,sp,01508-000,brazil
NCT04632719,74766018,Recruiting,Livia Stocco Sanches Valentin,são paulo,sp,02019-010,brazil
NCT04439071,74808646,Recruiting,Escola Paulista de Medicina (UNIFESP),são paulo,sp,04023-062,brazil
NCT04444700,74807444,Recruiting,Hospital das Clínicas da FMUSP,são paulo,sp,05402-000,brazil
NCT04487990,74797228,Recruiting,University of São Paulo General Hospital,são paulo,sp,05403-010,brazil
NCT04493359,74796145,Recruiting,Instituto do Coração - Incor HCFMUSP,são paulo,sp,05403-900,brazil
NCT04610567,74770559,Recruiting,"Heart Institute (InCor) - University of São Paulo Medical School, São Paulo, Brazil",são paulo,sp,05403900,brazil
NCT04587921,74775133,Recruiting,Fundação Zerbini - Instituto do Coração (InCor),são paulo,sp,054039000,brazil
NCT04355338,74832007,Recruiting,Faculdade Santa Marcelina,são paulo,sp,08270-140,brazil
NCT04466540,74802164,Recruiting,Maestri e Kormann Consultoria Medico Cientifica,blumenau,santa catarina,,brazil
NCT04547140,74782151,Recruiting,AngioCor Blumenau,blumenau,santa catarina,89020-430,brazil
NCT04466540,74802165,Recruiting,Imigrantes Hospital e Maternidade,brusque,santa catarina,,brazil
NCT04466540,74802166,Recruiting,Hospital São José,criciúma,santa catarina,,brazil
NCT04351152,74833560,Recruiting,Sociedade Literaria e Caritativa Santo Agostinho,criciúma,santa catarina,88811-500,brazil
NCT04547140,74782152,Recruiting,Hospital Sao Jose,criciúma,santa catarina,88811-500,brazil
NCT04394377,74820978,Recruiting,Hospital Regional Hans Dieter Schmidt,joinville,santa catarina,,brazil
NCT04466540,74802167,Recruiting,Hospital Regional Hans Dieter Schmidt,joinville,santa catarina,,brazil
NCT04689477,74757024,Recruiting,Hospital de Clinicas da UNICAMP,campinas,sao paulo,,brazil
NCT04402060,74818619,Recruiting,Hospital Estadual Mario Covas,santo andré,sao paulo,09190-615,brazil
NCT04402060,74818620,Recruiting,CEMEC - Centro Multidisciplinar de Estudos Clinicos LTDA EPP,são bernardo do campo,sao paulo,0917-090,brazil
NCT04402060,74818621,Recruiting,Hospital Alemao Oswaldo Cruz,são paulo,sao paulo,01323-020,brazil
NCT04402060,74818622,Recruiting,Hospital Santa Marcelina,são paulo,sao paulo,08270-120,brazil
NCT04466540,74802168,Recruiting,Santa Casa de Araras,araras,são paulo,,brazil
NCT04466540,74802169,Recruiting,Hospital de Amor,barretos,são paulo,,brazil
NCT04466540,74802170,Recruiting,Santa Casa de Misericórdia de Barretos,barretos,são paulo,,brazil
NCT04466540,74802171,Recruiting,Alphacor Cardiologia Clinica E Diagnóstica LTDA,barueri,são paulo,,brazil
NCT04472728,74800176,Recruiting,Hospital Municipal de Barueri Dr. Francisco Moran,barueri,são paulo,,brazil
NCT04351152,74833561,Recruiting,Hospital Dia do Pulmão,blumenau,são paulo,89030-101,brazil
NCT04394377,74820979,Recruiting,Unidade de Pesquisa Clínica da Faculdade de Medicina de Botucatu - Unesp,botucatu,são paulo,,brazil
NCT04466540,74802172,Recruiting,"Faculdade de Medicina de Botucatu, UNESP",botucatu,são paulo,,brazil
NCT04402060,74818623,Recruiting,UPECLIN - Unidade de Pesquisa Clínica da Faculdade de Medicina de Botucatu - FMB/UNESP,botucatu,são paulo,18618-686,brazil
NCT04547140,74782153,Recruiting,Hospital das Clinicas da Faculdade de Medicina de Botucatu,botucatu,são paulo,18618-686,brazil
NCT04348409,74834923,Recruiting,Hospital Vera Cruz,campinas,são paulo,,brazil
NCT04472728,74800177,Recruiting,Hospital e Maternidade Celso Pierro - PUCCAMP,campinas,são paulo,,brazil
NCT04466540,74802175,Recruiting,Centro de Combate ao Coronavírus de Itapevi,itapevi,são paulo,,brazil
NCT04466540,74802177,Recruiting,Hospital Carlos Fenando Malzoni,matão,são paulo,,brazil
NCT04466540,74802179,Recruiting,Faculdade de Medicina de Ribeirão Preto,ribeirão preto,são paulo,,brazil
NCT04394377,74820980,Recruiting,Praxis Pesquisa Médica,santo andré,são paulo,,brazil
NCT04662684,74760774,Recruiting,Science Valley Research Institute,santo andré,são paulo,09030370,brazil
NCT04466540,74802181,Recruiting,Hospital Casa de Saúde de Santos,santos,são paulo,,brazil
NCT04351152,74833562,Recruiting,Hospital Guilherme Alvaro,santos,são paulo,11045-904,brazil
NCT04351152,74833563,Recruiting,Clinica de Alergia Martti Antila S/S LTDA,sorocaba,são paulo,18040-425,brazil
NCT04351152,74833564,Recruiting,CEMEC - Centro Multidisciplinar de Estudos Clínicos LTDA-EPP,são bernardo do campo,são paulo,09715-090,brazil
NCT04431466,74811847,Recruiting,Hospital Universitário da Universidade Federal de São Carlos (HU-UFSCar),são carlos,são paulo,13566-448,brazil
NCT04466540,74802182,Recruiting,Kaiser Clínica e Hospital Dia,são josé do rio preto,são paulo,,brazil
NCT04472728,74800178,Recruiting,Hospital de Base Da Faculdade de Medicina de São José Do Rio Preto,são josé do rio preto,são paulo,,brazil
NCT04355338,74832008,Recruiting,Faculdade de Medicina de São José do Rio Preto - FAMERP,são josé do rio preto,são paulo,15090-000,brazil
NCT04466540,74802183,Recruiting,Hospital Policlin,são josé dos campos,são paulo,,brazil
NCT04394377,74820981,Recruiting,Santa Casa de Misericórdia de Votuporanga,votuporanga,são paulo,,brazil
NCT04466540,74802185,Recruiting,Santa Casa de Misericórdia de Votuporanga,votuporanga,são paulo,,brazil
NCT04479488,74798980,Recruiting,Santa Casa de Votuporanga,votuporanga,são paulo,,brazil
NCT04701502,74755394,Recruiting,"MBAL, Sv. Mina",plovdiv,,4000,bulgaria
NCT04701502,74755395,Recruiting,MTB Plovdiv,plovdiv,,4004,bulgaria
NCT04379271,74825711,Recruiting,"Military Medical Academy, Clinic of Infectious Diseases",sofia,,1606,bulgaria
NCT04379271,74825712,Recruiting,"UMHATEM N.I.Pirogov, Clinic of internal diseases",sofia,,1606,bulgaria
NCT04715295,74753676,Recruiting,Yaounde Central Hospital,yaounde,centre,,cameroon
NCT04699851,74755620,Recruiting,Laval University,quebec,,g1v0a6,canada
NCT04575571,74777187,Recruiting,VITAM-Research Center in Sustainable Health,québec,,G1J 0A4,canada
NCT04405102,74817949,Recruiting,Institut universitaire de cardiologie et de pneumologie de Québec - Université Laval,québec,,G1V 4G5,canada
NCT04402957,74818332,Recruiting,University of Calgary,calgary,alberta,,canada
NCT04510623,74791600,Recruiting,University of Calgary - Foothills,calgary,alberta,,canada
NCT04702945,74755207,Recruiting,Foothills Medical Centre,calgary,alberta,,canada
NCT04702945,74755208,Recruiting,Peter Lougheed Centre,calgary,alberta,,canada
NCT04702945,74755209,Recruiting,Rockyview General Hospital,calgary,alberta,,canada
NCT04702945,74755210,Recruiting,South Health Campus,calgary,alberta,,canada
NCT04348656,74834799,Recruiting,Peter Lougheed Center,calgary,alberta,T1Y 6J4,canada
NCT04402879,74818339,Recruiting,Peter Lougheed Centre (PLC),calgary,alberta,T1Y 6J4,canada
NCT04348656,74834800,Recruiting,Foothills Medical Centre,calgary,alberta,T2N 2T9,canada
NCT04402879,74818340,Recruiting,Foothills Hospital Intensive Care Unit,calgary,alberta,T2N 2T9,canada
NCT04348656,74834801,Recruiting,Rockyview General Hospital,calgary,alberta,T2V 1P9,canada
NCT04500639,74794030,Recruiting,University of Alberta,edmonton,alberta,,canada
NCT04510623,74791601,Recruiting,Stollery Children's Hospital,edmonton,alberta,,canada
NCT04510623,74791602,Recruiting,University of Alberta,edmonton,alberta,,canada
NCT04525404,74787735,Recruiting,University of Alberta,edmonton,alberta,,canada
NCT04702945,74755211,Recruiting,Northeast Community Health Centre,edmonton,alberta,,canada
NCT04702945,74755212,Recruiting,Royal Alexandra Hospital,edmonton,alberta,,canada
NCT04702945,74755213,Recruiting,University of Alberta Hospital,edmonton,alberta,,canada
NCT04348656,74834802,Recruiting,University of Alberta Hospital,edmonton,alberta,T6G 2B7,canada
NCT04666558,74760314,Recruiting,University of Alberta,edmonton,alberta,T6G 2G4,canada
NCT04615741,74769318,Recruiting,University of Lethbridge,lethbridge,alberta,T1K 3M4,canada
NCT04348656,74834803,Recruiting,Sturgeon Community Hospital,st. albert,alberta,T8N 6C4,canada
NCT04702945,74755214,Recruiting,Abbotsford Regional Hospital,abbotsford,british columbia,,canada
NCT04702945,74755215,Recruiting,Royal Inland Hospital,kamloops,british columbia,,canada
NCT04702945,74755216,Recruiting,Kelowna General Hospital,kelowna,british columbia,,canada
NCT04702945,74755217,Recruiting,Royal Columbian Hospital,new westminster,british columbia,,canada
NCT04702945,74755218,Recruiting,Lions Gate Hospital,north vancouver,british columbia,,canada
NCT04702945,74755219,Recruiting,Eagle Ridge Hospital,port moody,british columbia,,canada
NCT04665193,74760537,Recruiting,"Vancouver International Airport, WestJet Domestic Terminal, Level 3",richmond,british columbia,V7B 0A4,canada
NCT04702945,74755220,Recruiting,Surrey Memorial Hospital,surrey,british columbia,,canada
NCT04510623,74791605,Recruiting,Vancouver General Hospital,vancouver,british columbia,,canada
NCT04702945,74755221,Recruiting,Mount Saint Joseph Hospital,vancouver,british columbia,,canada
NCT04702945,74755222,Recruiting,St. Paul's Hospital,vancouver,british columbia,,canada
NCT04702945,74755223,Recruiting,Vancouver General Hospital,vancouver,british columbia,,canada
NCT04348656,74834804,Recruiting,Vancouver General Hospital,vancouver,british columbia,V5Z 1M9,canada
NCT04363008,74829836,Recruiting,Vancouver General Hospital,vancouver,british columbia,V5Z 1M9,canada
NCT04492527,74796354,Recruiting,University of British Columbia,vancouver,british columbia,V6T 1Z4,canada
NCT04366141,74829197,Recruiting,Providence Health Care,vancouver,british columbia,V6Z 1Y6,canada
NCT04510623,74791604,Recruiting,St Pauls Hospital,vancouver,british columbia,V6Z1Y6,canada
NCT04606563,74771496,Recruiting,St Paul's Hospital,vancouver,british columbia,V6Z1Y6,canada
NCT04400305,74819196,Recruiting,"Behavioural Medicine Lab, University of Victoria",victoria,british columbia,V8P-5C2,canada
NCT04348656,74834805,Recruiting,Royal Jubilee Hospital,victoria,british columbia,V8R 1J8,canada
NCT04400305,74819197,Recruiting,University of Victoria,victoria,british columbia,V8W 2Y2,canada
NCT04348656,74834806,Recruiting,Victoria General Hospital,victoria,british columbia,V8Z 6R5,canada
NCT04413006,74816324,Recruiting,University of Manitoba,winnipeg,manitoba,R3A 1R9,canada
NCT04348656,74834807,Recruiting,Campbellton Regional Hospital,campbellton,new brunswick,E3N 3H3,canada
NCT04348656,74834808,Recruiting,Edmundston Regional Hospital,edmundston,new brunswick,E3V 4E4,canada
NCT04348656,74834809,Recruiting,Dr. Georges-L.-Dumont University Hospital Centre,moncton,new brunswick,E1C 2Z3,canada
NCT04702945,74755224,Recruiting,Saint John Regional Hospital,saint john,new brunswick,,canada
NCT04702945,74755225,Recruiting,Dartmouth General Hospital,dartmouth,nova scotia,,canada
NCT04702945,74755226,Recruiting,Halifax Infirmary,halifax,nova scotia,,canada
NCT04702945,74755227,Recruiting,Cobequid Community Health Centre,lower sackville,nova scotia,,canada
NCT04702945,74755228,Recruiting,Hants Community Hospital,windsor,nova scotia,,canada
NCT04348656,74834810,Recruiting,Lakeridge Health Ajax Pickering,ajax,ontario,L1S 2J4,canada
NCT04510623,74791606,Recruiting,William Osler Health System,brampton,ontario,,canada
NCT04438070,74808761,Recruiting,Various Homeless Shelters,hamilton,ontario,,canada
NCT04702945,74755229,Recruiting,Hamilton General Hospital,hamilton,ontario,,canada
NCT04702945,74755230,Recruiting,Juravinski Hospital,hamilton,ontario,,canada
NCT04348656,74834811,Recruiting,Hamilton General Hospital,hamilton,ontario,L8L 2X2,canada
NCT04409925,74816986,Recruiting,"Hamilton General Hospital, Hamilton Health Sciences",hamilton,ontario,L8L 2X2,canada
NCT04508959,74791923,Recruiting,Hamilton General Hospital,hamilton,ontario,L8L2X2,canada
NCT04500366,74794060,Recruiting,McMaster University - Hamilton Health Sciences (St. Peter's Site),hamilton,ontario,L8M1W9,canada
NCT04350723,74833719,Recruiting,St. Joseph's Healthcare Hamilton,hamilton,ontario,L8N 4A6,canada
NCT04549636,74781541,Recruiting,St. Joseph's Healthcare Hamilton,hamilton,ontario,L8N 4A6,canada
NCT04602260,74772310,Recruiting,McMaster University,hamilton,ontario,L8S1C7,canada
NCT04442048,74807988,Recruiting,Juravinski Cancer Centre at Hamilton Health Sciences,hamilton,ontario,L8V 5C2,canada
NCT04508959,74791924,Recruiting,St. Joseph's Healthcare Hamilton,hamilton,ontario,L9C0E3,canada
NCT04348656,74834812,Recruiting,St. Joseph's Healthcare,hamilton,ontario,M6R 1B5,canada
NCT04510623,74791607,Recruiting,Queens University,kingston,ontario,,canada
NCT04702945,74755231,Recruiting,Hotel Dieu Hospital,kingston,ontario,,canada
NCT04702945,74755232,Recruiting,Kingston General Hospital,kingston,ontario,,canada
NCT04420182,74814903,Recruiting,St. Mary's General Hospital,kitchener,ontario,,canada
NCT04348656,74834813,Recruiting,Grand River Hospital,kitchener,ontario,N2G 1G3,canada
NCT04508959,74791925,Recruiting,Grand River Hospital,kitchener,ontario,N2G1G3,canada
NCT04348656,74834814,Recruiting,St. Mary's Hospital,kitchener,ontario,N2M 1B2,canada
NCT04508959,74791926,Recruiting,St. Mary's General Hospital,kitchener,ontario,N2M1B2,canada
NCT04415060,74815845,Recruiting,London Health Sciences Centre - Victoria Hospital,london,ontario,,canada
NCT04702945,74755233,Recruiting,London Health Sciences Centre (University Hospital),london,ontario,,canada
NCT04702945,74755234,Recruiting,London Health Sciences Centre (Victoria Hospital),london,ontario,,canada
NCT04488796,74797133,Recruiting,University of Western Ontario,london,ontario,N6A 3K7,canada
NCT04348656,74834815,Recruiting,London Health Sciences Centre - University Hospital,london,ontario,N6A 5A5,canada
NCT04353674,74832526,Recruiting,University Hospital,london,ontario,N6A 5A5,canada
NCT04348656,74834816,Recruiting,Victoria Hospital,london,ontario,N6A 5W9,canada
NCT04368676,74828509,Recruiting,London Health Sciences Centre,london,ontario,N6A 5W9,canada
NCT04442048,74807989,Recruiting,London Regional Cancer Program,london,ontario,N6A 5W9,canada
NCT04420182,74814904,Recruiting,London Health Sciences Centre,london,ontario,N6A5A5,canada
NCT04344925,74837032,Recruiting,London Health Science Centre,london,ontario,N6A5W9,canada
NCT04353674,74832527,Recruiting,Victoria Hospital - Critical Care Trauma Centre,london,ontario,N6C 2V4,canada
NCT04348656,74834817,Recruiting,Markham Stouffville Hospital,markham,ontario,L3P 7P3,canada
NCT04591158,74774352,Recruiting,Markham Stouffville Hospital,markham,ontario,L3P 7P3,canada
NCT04348656,74834818,Recruiting,Trillium Health Partners - Mississauga Hospital,mississauga,ontario,L5B 1B8,canada
NCT04348656,74834819,Recruiting,Trillium Health Partners - Credit Valley,mississauga,ontario,L5M 2N1,canada
NCT04510623,74791608,Recruiting,Humber River Hospital,north york,ontario,,canada
NCT04348656,74834820,Recruiting,North York General Hospital,north york,ontario,M2K 1E1,canada
NCT04348656,74834821,Recruiting,Lakeridge Health Oshawa,oshawa,ontario,L1G 2B9,canada
NCT04418505,74815320,Recruiting,Dr. Michael Zahavi,oshawa,ontario,L1H1G6,canada
NCT04420182,74814905,Recruiting,Ottawa Heart Research Institute,ottawa,ontario,,canada
NCT04702945,74755235,Recruiting,The Ottawa Hospital - Civic Campus,ottawa,ontario,,canada
NCT04702945,74755236,Recruiting,The Ottawa Hospital - General Campus,ottawa,ontario,,canada
NCT04369690,74828035,Recruiting,CHEO Research Institute,ottawa,ontario,K1H 5B2,canada
NCT04348656,74834822,Recruiting,Ottawa Hospital - General Campus,ottawa,ontario,K1H 8L6,canada
NCT04369690,74828036,Recruiting,The Ottawa Hospital Research Institute,ottawa,ontario,K1H 8L6,canada
NCT04400032,74819249,Recruiting,The Ottawa Hospital,ottawa,ontario,K1H 8L6,canada
NCT04442048,74807990,Recruiting,Ottawa Hospital Research Institute,ottawa,ontario,K1H 8L6,canada
NCT04467086,74802025,Recruiting,The Ottawa Hospital,ottawa,ontario,K1H8M8,canada
NCT04348656,74834823,Recruiting,Ottawa Hospital - Civic Campus,ottawa,ontario,K1Y 4E9,canada
NCT04369690,74828038,Recruiting,The University of Ottawa Heart Institute,ottawa,ontario,K1Y 4W7,canada
NCT04570189,74778184,Recruiting,The University of Ottawa Heart Institute,ottawa,ontario,K1Y 4W7,canada
NCT04628208,74766760,Recruiting,The Ottawa hospital,ottawa,ontario,K1Y4E9,canada
NCT04369690,74828039,Recruiting,The Royal's Institute of Mental Health Research,ottawa,ontario,K1Z 7K4,canada
NCT04348656,74834824,Recruiting,Queensway Carleton Hospital,ottawa,ontario,K2H 8P4,canada
NCT04348656,74834825,Recruiting,Bluewater Health,sarnia,ontario,N7T 6S3,canada
NCT04348656,74834826,Recruiting,"Scarborough Health Network, Centenary Hospital",scarborough,ontario,M1E 4B9,canada
NCT04348656,74834827,Recruiting,"Scarborough Health Network, General Hospital",scarborough,ontario,M1P 2V5,canada
NCT04348656,74834828,Recruiting,"Scarborough Health Network, Birchmount Hospital",scarborough,ontario,M1W 3W3,canada
NCT04508959,74791927,Recruiting,Niagara Health System,st. catharines,ontario,L2S0A9,canada
NCT04702945,74755237,Recruiting,Health Science North,sudbury,ontario,,canada
NCT04448119,74806483,Recruiting,Mount Sinai Hospital,toronto,ontario,,canada
NCT04510623,74791609,Recruiting,Mount Sinai Hospital,toronto,ontario,,canada
NCT04689724,74757005,Recruiting,University Health Network,toronto,ontario,,canada
NCT04702945,74755238,Recruiting,North York General Hospital,toronto,ontario,,canada
NCT04702945,74755239,Recruiting,Sunnybrook Hospital,toronto,ontario,,canada
NCT04702945,74755240,Recruiting,Toronto Western Hospital,toronto,ontario,,canada
NCT04404218,74818145,Recruiting,Heart Health Institute Research Inc,toronto,ontario,M1B 4Z8,canada
NCT04401475,74818975,Recruiting,North York General Hospital,toronto,ontario,M2K 1E1,canada
NCT04666493,74760319,Recruiting,Holland Bloorview Kids Rehabilitation Hospital,toronto,ontario,M4G 1R8,canada
NCT04348656,74834829,Recruiting,Sunnybrook Health Sciences Centre,toronto,ontario,M4N 3M5,canada
NCT04442048,74807991,Recruiting,Odette Cancer Centre,toronto,ontario,M4N 3M5,canada
NCT04456062,74804735,Recruiting,Sunnybrook Health Sciences Centre,toronto,ontario,M4N 3M5,canada
NCT04615936,74769293,Recruiting,Sunnybrook Health Sciences Centre,toronto,ontario,M4N 3M5,canada
NCT04415060,74815846,Recruiting,Sunnybrook Health Sciences Centre,toronto,ontario,M4N3M5,canada
