nct_id,id,agency_class,lead_or_collaborator,name
NCT04345640,11107304,Other,lead,"Institute of Liver and Biliary Sciences, India"
NCT04346446,11107194,Other,lead,"Institute of Liver and Biliary Sciences, India"
NCT04352491,11106279,Other,lead,"Institute of Liver and Biliary Sciences, India"
NCT04425915,11096372,Other,lead,"Institute of Liver and Biliary Sciences, India"
NCT04469634,11091079,Other,lead,"Institute of Tropical Medicine, Belgium"
NCT04503447,11086990,Other,lead,"Institute of Tropical Medicine, Belgium"
NCT04699058,11063114,Other,lead,"Institute of Tropical Medicine, Belgium"
NCT04701996,11062768,Other,lead,"Institute of Tropical Medicine, Belgium"
NCT04434261,11095399,Other,lead,Instituto Brasileiro de Controle do Cancer
NCT04497610,11087677,Other,lead,Instituto Costarricense de Investigaciones Clínicas ICIC
NCT04374123,11103072,Other,lead,Instituto Ecuatoriano de Enfermedades Digestivas
NCT04420416,11097005,Other,lead,Instituto Mexicano del Seguro Social
NCT04363853,11104704,Other,lead,Instituto Nacional de Cancerologia de Mexico
NCT04577105,11078100,Other,lead,Instituto Nacional de Cardiologia Ignacio Chavez
NCT04336345,11108665,Other,lead,Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran
NCT04343963,11107522,Other,lead,Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran
NCT04367168,11104173,Other,lead,Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran
NCT04388410,11100876,Other,lead,Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran
NCT04416139,11097563,Other,lead,Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran
NCT04567979,11079223,Other,lead,Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran
NCT04597034,11075674,Other,lead,Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran
NCT04443673,11094219,Other,lead,Instituto Nacional de Enfermedades Respiratorias
NCT04363541,11104756,Other,lead,Instituto Nacional de Perinatologia
NCT04340349,11108056,Other,lead,Instituto Nacional de Rehabilitacion
NCT04537130,11082946,Other,lead,Instituto Oncológico Dr Rosell
NCT04623177,11072391,Other,lead,Instituto de Investigacion Sanitaria La Fe
NCT04353128,11106199,Other,lead,Instituto de Investigación Hospital Universitario La Paz
NCT04555005,11080791,Other,lead,Instituto de Investigación Hospital Universitario La Paz
NCT04578210,11077980,Other,lead,Instituto de Investigación Hospital Universitario La Paz
NCT04330495,11109548,Other,lead,Instituto de Investigación Marqués de Valdecilla
NCT04347278,11107084,Other,lead,Instituto de Investigación Marqués de Valdecilla
NCT04416334,11097517,Other,lead,Instituto de Investigación Marqués de Valdecilla
NCT04348461,11106875,Other,lead,Instituto de Investigación Sanitaria de la Fundación Jiménez Díaz
NCT04505709,11086705,Other,lead,Instituto de Investigación Sanitaria de la Fundación Jiménez Díaz
NCT04356482,11105707,Other,lead,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado
NCT04399746,11099504,Other,lead,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado
NCT04540926,11082484,Other,lead,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado
NCT04447235,11093816,Other,lead,Instituto do Cancer do Estado de São Paulo
NCT04329832,11109643,Other,lead,"Intermountain Health Care, Inc."
NCT04334382,11108953,Other,lead,"Intermountain Health Care, Inc."
NCT04590274,11076495,Other,lead,International Brain Research Foundation
NCT04493294,11088199,Other,lead,International Geriatric Radiotherapy Group
NCT04582266,11077483,Other,lead,International Maternal Pediatric Adolescent AIDS Clinical Trials Group
NCT04447781,11093740,Other,lead,International Vaccine Institute
NCT04407507,11098599,Other,lead,Investigacion Biomedica para el Desarrollo de Farmacos S.A. de C.V.
NCT04491318,11088408,Other,lead,Investigación en Hemofilia y Fisioterapia
NCT04604080,11074807,Other,lead,Islamia University of Bahawalpur
NCT04727372,11059524,Other,lead,Islamia University of Bahawalpur
NCT04608305,11074279,Other,lead,Israel Institute for Biological Research (IIBR)
NCT04365738,11104466,Other,lead,Istanbul Bilgi University
NCT04581291,11077610,Other,lead,Istanbul Gelisim University
NCT04336787,11108584,Other,lead,Istanbul Kültür University
NCT04402983,11099090,Other,lead,Istanbul Medipol University Hospital
NCT04410939,11098177,Other,lead,Istanbul Medipol University Hospital
NCT04568564,11079156,Other,lead,Istanbul Medipol University Hospital
NCT04393077,11100327,Other,lead,Istanbul Saglik Bilimleri University
NCT04531319,11083672,Other,lead,Istanbul Training and Research Hospital
NCT04531345,11083668,Other,lead,Istanbul Training and Research Hospital
NCT04403438,11099044,Other,lead,Istanbul University
NCT04319211,11111194,Other,lead,Istanbul University-Cerrahpasa
NCT04342208,11107800,Other,lead,Istanbul University-Cerrahpasa
NCT04345887,11107273,Other,lead,Istanbul University-Cerrahpasa
NCT04357886,11105518,Other,lead,Istanbul University-Cerrahpasa
NCT04508933,11086328,Other,lead,Istanbul University-Cerrahpasa
NCT04326725,11110106,Other,lead,Istinye University
NCT04346940,11107134,Other,lead,Istinye University
NCT04346953,11107133,Other,lead,Istinye University
NCT04346966,11107132,Other,lead,Istinye University
NCT04346979,11107129,Other,lead,Istinye University
NCT04480606,11089763,Other,lead,Istinye University
NCT04492202,11088321,Other,lead,Istinye University
NCT04625036,11072146,Other,lead,Istituti Clinici Scientifici Maugeri SpA
NCT04387929,11100943,Other,lead,Istituto Clinico Humanitas
NCT04451577,11093278,Other,lead,Istituto Clinico Humanitas
NCT04552340,11081118,Other,lead,Istituto Clinico Humanitas
NCT04637893,11070590,Other,lead,Istituto Clinico Humanitas
NCT04686721,11064736,Other,lead,Istituto Clinico Humanitas
NCT04348396,11106894,Other,lead,Istituto Nazionale di Ricovero e Cura per Anziani
NCT04632615,11071261,Other,lead,Istituto Ortopedico Galeazzi
NCT04657510,11068255,Other,lead,Istituto Ortopedico Galeazzi
NCT04678024,11065733,Other,lead,Istituto Ortopedico Galeazzi
NCT04345315,11107341,Other,lead,Istituto Scientifico Romagnolo per lo Studio e la cura dei Tumori
NCT04716556,11060927,Other,lead,Istituto Superiore di Sanità
NCT04715919,11061012,Other,lead,Izmir Dr Suat Seren Chest Diseases and Surgery Education and Research Hospital
NCT04453475,11093030,Other,lead,Jacobs University Bremen gGmbH
NCT04513210,11085801,Other,lead,Jagiellonian University
NCT04577534,11078062,Other,lead,Jarmo Oksi
NCT04529447,11083883,Other,lead,Jaseng Hospital of Korean Medicine
NCT04527211,11084126,Other,lead,Javeriana University
NCT04359303,11105323,Other,lead,Javier Hidalgo Tallón
NCT04305574,11113083,Other,lead,Jean Liu
NCT04367363,11104148,Other,lead,Jean Liu
NCT04707703,11062056,Other,lead,"Jeffrey Jenks, MD, MPH"
NCT04357938,11105511,Other,lead,Jena University Hospital
NCT04678843,11065630,Other,lead,Jennifer Couturier
NCT04439006,11094853,Other,lead,Jennifer Woyach
NCT04373109,11103250,Other,lead,Jeremia Held
NCT04334252,11108970,Other,lead,Jessa Hospital
NCT04338932,11108270,Other,lead,Jessa Hospital
NCT04366882,11104315,Other,lead,Jessa Hospital
NCT04394000,11100210,Other,lead,Jessa Hospital
NCT04713852,11061281,Other,lead,Jessa Hospital
NCT04393649,11100266,Other,lead,Jewish General Hospital
NCT04636333,11070786,Other,lead,Jiangsu Province Centers for Disease Control and Prevention
NCT04640402,11070286,Other,lead,Jiangsu Province Centers for Disease Control and Prevention
NCT04718467,11060639,Other,lead,Jiangsu Province Centers for Disease Control and Prevention
NCT04260594,11119635,Other,lead,Jieming QU
NCT04346602,11107175,Other,lead,Jilin University
NCT04573634,11078547,Other,lead,Jill M Kolesar
NCT04437823,11094990,Other,lead,Jinnah Hospital
NCT04384497,11101517,Other,lead,Joakim Dillner
NCT04390178,11100654,Other,lead,Joakim Dillner
NCT04649879,11069129,Other,lead,Joakim Dillner
NCT04399889,11099487,Other,lead,"Joanne Kurtzberg, MD"
NCT04368013,11104044,Other,lead,Johan Normark
NCT04354155,11106058,Other,lead,Johns Hopkins All Children's Hospital
NCT04469647,11091078,Other,lead,Johns Hopkins Aramco Healthcare
NCT04568499,11079163,Other,lead,Johns Hopkins Bloomberg School of Public Health
NCT04323800,11110467,Other,lead,Johns Hopkins University
NCT04344561,11107436,Other,lead,Johns Hopkins University
NCT04344600,11107432,Other,lead,Johns Hopkins University
NCT04358835,11105401,Other,lead,Johns Hopkins University
NCT04365257,11104520,Other,lead,Johns Hopkins University
NCT04373460,11103186,Other,lead,Johns Hopkins University
NCT04374656,11103007,Other,lead,Johns Hopkins University
NCT04377672,11102586,Other,lead,Johns Hopkins University
NCT04435184,11095303,Other,lead,Johns Hopkins University
NCT04482621,11089523,Other,lead,Johns Hopkins University
NCT04517123,11085294,Other,lead,Johns Hopkins University
NCT04379063,11102389,Other,lead,Jon Bailey
NCT04445285,11094040,Other,lead,Jon Simmons
NCT04445207,11094051,Other,lead,Jonathan Gerber
NCT04407546,11098596,Other,lead,Jonsson Comprehensive Cancer Center
NCT04368637,11103970,Other,lead,Jordan Collaborating Cardiology Group
NCT04556565,11080571,Other,lead,Jordi Alonso
NCT04695704,11063529,Other,lead,Jordi Gol i Gurina Foundation
NCT04513158,11085809,Other,lead,"Joseph M. Flynn, D.O., MPH"
NCT04490239,11088534,Other,lead,Joshua Sharp
NCT04556864,11080544,Other,lead,Juan Victor Lorente
NCT04329650,11109665,Other,lead,Judit Pich Martínez
NCT04351659,11106420,Other,lead,KK Women's and Children's Hospital
NCT04395781,11099985,Other,lead,KK Women's and Children's Hospital
NCT04457726,11092526,Other,lead,KK Women's and Children's Hospital
NCT04353141,11106198,Other,lead,KU Leuven
NCT04618861,11072952,Other,lead,Kafkas University
NCT04628637,11071745,Other,lead,Kafkas University
NCT04645563,11069705,Other,lead,Kafkas University
NCT04371822,11103434,Other,lead,Kafrelsheikh University
NCT04375046,11102947,Other,lead,Kafrelsheikh University
NCT04382950,11101754,Other,lead,Kafrelsheikh University
NCT04389580,11100741,Other,lead,Kafrelsheikh University
NCT04396067,11099956,Other,lead,Kafrelsheikh University
NCT04568096,11079213,Other,lead,Kafrelsheikh University
NCT04577378,11078074,Other,lead,Kafrelsheikh University
NCT04578236,11077977,Other,lead,Kafrelsheikh University
NCT04623385,11072361,Other,lead,Kafrelsheikh University
NCT04505098,11086810,Other,lead,Kaiser Permanente
NCT04375709,11102850,Other,lead,Kantonsspital Winterthur KSW
NCT04327531,11109967,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04337320,11108517,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04337346,11108515,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04375124,11102938,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04384887,11101466,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04389489,11100750,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04389515,11100748,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04389554,11100744,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04399681,11099509,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04407572,11098591,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04409249,11098390,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04468802,11091185,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04470739,11090948,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04479124,11089937,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04479137,11089936,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04480060,11089817,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04480515,11089776,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04629638,11071628,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04713878,11061279,Other,lead,Kanuni Sultan Suleyman Training and Research Hospital
NCT04389476,11100751,Other,lead,Kaohsiung Kai-Suan Psychiatric Hospital
NCT04327505,11109970,Other,lead,Karolinska Institutet
NCT04341922,11107834,Other,lead,Karolinska Institutet
NCT04363177,11104810,Other,lead,Karolinska Institutet
NCT04412304,11098017,Other,lead,Karolinska Institutet
NCT04424082,11096571,Other,lead,Karolinska Institutet
NCT04426084,11096357,Other,lead,Karolinska Institutet
NCT04460014,11092236,Other,lead,Karolinska Institutet
NCT04525716,11084286,Other,lead,Karolinska Institutet
NCT04593654,11076100,Other,lead,Karolinska Institutet
NCT04677270,11065859,Other,lead,Karolinska Institutet
NCT04411576,11098104,Other,lead,Karolinska University Hospital
NCT04578197,11077985,Other,lead,Karolinska University Hospital
NCT04647604,11069414,Other,lead,Karolinska University Hospital
NCT04467151,11091382,Other,lead,Kashif Khan
NCT04354792,11105983,Other,lead,Kasr El Aini Hospital
NCT04357028,11105635,Other,lead,Kasr El Aini Hospital
NCT04699097,11063111,Other,lead,Kayseri City Hospital
NCT04387279,11101058,Other,lead,Keimyung University Dongsan Medical Center
NCT04398277,11099686,Other,lead,Kent State University
NCT04333550,11109073,Other,lead,Kermanshah University of Medical Sciences
NCT04392141,11100443,Other,lead,Kermanshah University of Medical Sciences
NCT04422418,11096773,Other,lead,Khalifa University for Science and Technology
NCT04450277,11093420,Other,lead,Khoo Teck Puat Hospital
NCT04602637,11074990,Other,lead,Kine Kinesiologia Deportiva y Funcional
NCT04401202,11099301,Other,lead,King Abdulaziz University
NCT04721457,11060289,Other,lead,King Abdulaziz University
NCT04392973,11100336,Other,lead,King Abdullah International Medical Research Center
NCT04347681,11107017,Other,lead,King Fahad Specialist Hospital Dammam
NCT04377802,11102562,Other,lead,King Fahad Specialist Hospital Dammam
NCT04465604,11091593,Other,lead,King Faisal Specialist Hospital & Research Center
NCT04486521,11088990,Other,lead,King Faisal Specialist Hospital & Research Center
NCT04354597,11106009,Other,lead,King Hussein Cancer Center
NCT04374903,11102962,Other,lead,King Hussein Cancer Center
NCT04323228,11110557,Other,lead,King Saud University
NCT04574050,11078504,Other,lead,King's College Hospital NHS Trust
NCT04331509,11109348,Other,lead,King's College London
NCT04334629,11108922,Other,lead,King's College London
NCT04363489,11104767,Other,lead,King's College London
NCT04407585,11098588,Other,lead,King's College London
NCT04408157,11098526,Other,lead,King's College London
NCT04443179,11094301,Other,lead,King's College London
NCT04354818,11105965,Other,lead,Kirby Institute
NCT04371835,11103425,Other,lead,Kirby Institute
NCT04383652,11101644,Other,lead,Kirby Institute
NCT04703205,11062614,Other,lead,Kitasato University
NCT04666311,11067193,Other,lead,Klaus Reither
NCT04361877,11104981,Other,lead,Klinikum der Universitaet Muenchen
NCT04599998,11075337,Other,lead,Koc University Hospital
NCT04706325,11062226,Other,lead,Kocaeli Derince Education and Research Hospital
NCT04378829,11102426,Other,lead,Konya Training and Research Hospital
NCT04435080,11095315,Other,lead,Koç University
NCT04482634,11089522,Other,lead,Koç University
NCT04492514,11088289,Other,lead,Kristin Hudock
NCT04568525,11079159,Other,lead,Kyrgyz State Medical Academy
NCT04344444,11107449,Other,lead,LCMC Health
NCT04412746,11097964,Other,lead,"Laboratoire De Recherche Sur Le Diabete, Université de Tlemcen"
NCT04335279,11108805,Other,lead,Lady Davis Institute
NCT04559113,11080265,Other,lead,Lahore General Hospital
NCT04560205,11080130,Other,lead,Lahore General Hospital
NCT04560231,11080128,Other,lead,Lahore General Hospital
NCT04560257,11080126,Other,lead,Lahore General Hospital
NCT04565197,11079541,Other,lead,Lahore General Hospital
NCT04369378,11103872,Other,lead,Lake Erie College of Osteopathic Medicine
NCT04572412,11078679,Other,lead,Lancashire Teaching Hospitals NHS Foundation Trust
NCT04546191,11081866,Other,lead,Landspitali University Hospital
NCT04592705,11076207,Other,lead,Larkin Community Hospital
NCT04610801,11073968,Other,lead,Larkin Community Hospital
NCT04335097,11108825,Other,lead,Lars Wik
NCT04575558,11078313,Other,lead,Latin American Cooperative Oncology Group
NCT04320056,11111076,Other,lead,Laval University
NCT04371848,11103424,Other,lead,Laval University
NCT04575571,11078295,Other,lead,Laval University
NCT04699851,11063027,Other,lead,Laval University
NCT04344925,11107392,Other,lead,Lawson Health Research Institute
NCT04353674,11106125,Other,lead,Lawson Health Research Institute
NCT04368676,11103966,Other,lead,Lawson Health Research Institute
NCT04375735,11102847,Other,lead,Lawson Health Research Institute
NCT04397328,11099793,Other,lead,Lawson Health Research Institute
