nct_id,id,downcase_name
NCT04452942,12450765,covid-19
NCT04453748,12450642,covid-19
NCT04455243,12450437,covid-19
NCT04456088,12450319,covid-19
NCT04456101,12450318,covid-19
NCT04456153,13180193,covid-19
NCT04456452,12450254,covid-19
NCT04456595,13138516,covid-19
NCT04458298,12449993,covid-19
NCT04458948,12449894,covid-19
NCT04459520,12449810,covid-19
NCT04459676,12449784,covid-19
NCT04462757,12449278,covid-19
NCT04463004,13169459,covid-19
NCT04464408,13180184,covid-19
NCT04465981,12448802,covid-19
NCT04467047,12448642,covid-19
NCT04468087,12448502,covid-19
NCT04469634,12448299,covid-19
NCT04471519,12448053,covid-19
NCT04473365,12447807,covid-19
NCT04473599,12447776,covid-19
NCT04474457,13049786,covid-19
NCT04475991,13114358,covid-19
NCT04477642,12447134,covid-19
NCT04478019,13180169,covid-19
NCT04480424,13125246,covid-19
NCT04482023,12446516,covid-19
NCT04482361,12446478,covid-19
NCT04483635,13180156,covid-19
NCT04485169,12446084,covid-19
NCT04485429,12446052,covid-19
NCT04486313,13114313,covid-19
NCT04491240,12445273,covid-19
NCT04492475,13114275,covid-19
NCT04495101,13180132,covid-19
NCT04497948,12444238,covid-19
NCT04500132,12443900,covid-19
NCT04501783,12443691,covid-19
NCT04501796,12443690,covid-19
NCT04501952,13180116,covid-19
NCT04503434,12443304,covid-19
NCT04506632,12442801,covid-19
NCT04507282,12442720,covid-19
NCT04509999,12442372,covid-19
NCT04512079,13138376,covid-19
NCT04516486,12441333,covid-19
NCT04526054,12439988,covid-19
NCT04526769,12439887,covid-19
NCT04530435,12439361,covid-19
NCT04536298,12438481,covid-19
NCT04537572,12438302,covid-19
NCT04539262,13180005,covid-19
NCT04549831,12436552,covid-19
NCT04551547,12436269,covid-19
NCT04555005,12435797,covid-19
NCT04558372,12435347,covid-19
NCT04565067,13179972,covid-19
NCT04565080,13179971,covid-19
NCT04568044,12433920,covid-19
NCT04569188,12433759,covid-19
NCT04570189,12433642,covid-19
NCT04577235,12432643,covid-19
NCT04581031,12432091,covid-19
NCT04581070,12432087,covid-19
NCT04581200,13058571,covid-19
NCT04582344,13169202,covid-19
NCT04583956,13179926,covid-19
NCT04583969,13179925,covid-19
NCT04583995,12431702,covid-19
NCT04588480,12431003,covid-19
NCT04591717,13179909,covid-19
NCT04602442,12428962,covid-19
NCT04604184,13113451,covid-19
NCT04606069,12428419,covid-19
NCT04622865,12426000,covid-19
NCT04623021,13048951,covid-19
NCT04628039,13113200,covid-19
NCT04642950,13124448,covid-19
NCT04646603,13048837,covid-19
NCT04649827,12422072,covid-19
NCT04658121,13112951,covid-19
NCT04665752,13124314,covid-19
NCT04666441,12419589,covid-19
NCT04672395,13112801,covid-19
NCT04679350,12417786,covid-19
NCT04679415,12417780,covid-19
NCT04681053,12417559,covid-19
NCT04690413,12416256,covid-19
NCT04691180,12416136,covid-19
NCT04695301,13029967,covid-19
NCT04695678,12415386,covid-19
NCT04697654,12415060,covid-19
NCT04701658,13179627,covid-19
NCT04708340,13112556,covid-19
NCT04715295,12412542,covid-19
NCT04716023,12412400,covid-19
NCT04723589,12411358,covid-19
NCT04278963,12478857,covid-19
NCT04306705,12474013,covid-19
NCT04336787,12468898,covid-19
NCT04339998,12468347,covid-19
NCT04341688,12468088,covid-19
NCT04347889,12467100,covid-19
NCT04348305,12467028,covid-19
NCT04351711,12466457,covid-19
NCT04353206,12466187,covid-19
NCT04357340,12465524,covid-19
NCT04357808,13138810,covid-19
NCT04362345,12464721,covid-19
NCT04366986,12463933,covid-19
NCT04368338,12463706,covid-19
NCT04368390,12463689,covid-19
NCT04370288,12463361,covid-19
NCT04371640,12463130,covid-19
NCT04378829,12461913,covid-19
NCT04382235,12461332,covid-19
NCT04390022,12460046,covid-19
NCT04394169,12459421,covid-19
NCT04397497,12458937,covid-19
NCT04397614,13180289,covid-19
NCT04403035,12458051,covid-19
NCT04409483,13125473,covid-19
NCT04410562,12456967,covid-19
NCT04412304,12456742,covid-19
NCT04412317,12456741,covid-19
NCT04420312,12455654,covid-19
NCT04431310,12453992,covid-19
NCT04432948,12453769,covid-19
NCT04440007,13059293,covid-19
NCT04443140,12452228,covid-19
NCT04446286,12451752,covid-19
NCT04458337,12449986,covid-19
NCT04462120,12449378,covid-19
NCT04462783,12449275,covid-19
NCT04465513,12448863,covid-19
NCT04468139,12448496,covid-19
NCT04510012,12442371,covid-19
NCT04523181,12440368,covid-19
NCT04549636,12436574,covid-19
NCT04633980,12424377,covid-19
NCT04681157,12417534,covid-19
NCT04695197,12415445,covid-19
NCT04701944,12414462,covid-19
NCT04702945,12414331,covid-19
NCT04703777,12414219,covid-19
NCT04706260,12413800,covid-19
NCT04724720,12411197,covid-19
NCT04375709,12462425,covid-19
NCT04668625,13112845,covid-19
NCT04686578,13058115,covid-19 anxiety
NCT04693026,12415864,covid-19
NCT04371510,12463149,covid-19
NCT04251767,12483557,covid-19 complicated with refractory intestinal infections
NCT04417257,13114674,covid-19
NCT04522037,12440532,covid-19
NCT04642638,13179758,covid-19
NCT04422340,12455324,covid-19
NCT04686578,13058114,covid-19 fear
NCT04525417,13058837,covid-19 immune status of healthcare workers
NCT04169542,12495292,covid-19
NCT04346615,13169703,covid-19
NCT04359953,12465115,covid-19
NCT04364009,12464432,covid-19
NCT04387656,13180315,covid-19
NCT04409925,12457082,covid-19
NCT04447222,12451619,covid-19
NCT04458519,12449961,covid-19
NCT04513990,12441796,covid-19
NCT04582903,13179929,covid-19
NCT04630015,12424921,covid-19
NCT04647682,13030106,covid-19
NCT04331054,12469905,covid-19
NCT04377568,12462146,covid-19
NCT04244591,12484757,covid-19
NCT04477473,12447161,covid-19 pandemic
NCT04521010,12440674,covid-19 pandemic
NCT04491201,12445282,covid-19 pandemics
NCT04541485,12437699,covid-19 patients
NCT04305106,12474285,covid-19 pneumonia
NCT04317092,12472188,covid-19 pneumonia
NCT04320615,12471644,covid-19 pneumonia
NCT04363060,12464598,covid-19 pneumonia
NCT04371601,12463137,covid-19 pneumonia
NCT04386616,13169645,covid-19 pneumonia
NCT04424901,12454966,covid-19 pneumonia
NCT04449588,13138519,covid-19 pneumonia
NCT04534790,13113960,covid-19 pneumonia
NCT04615429,13113346,covid-19 pneumonia
NCT04709172,12413395,covid-19 pneumonia
NCT04438980,12452916,covid-19 pneumonia
NCT04382651,12461259,"covid-19 pneumonia, impaired respiratory function"
NCT04520191,12440786,covid-19 realted disruption in patient with diabetes and ckd
NCT04435223,12453457,covid-19 severe pneumonia
NCT04621214,12426218,covid-19 spread
NCT04273529,12479763,covid-19 thalidomide
NCT04273581,12479754,covid-19 thalidomide
NCT04691947,12416019,covid-19 vaccine
NCT04322786,12471294,"covid-19, coronavirus, angiotensin converting enzyme inhibitors, influenza, electronic health records, epidemiology, comorbidity, incidence, united kingdom"
NCT04342221,12467999,covid-19
NCT04647734,12422366,covid-19
NCT04341012,12468187,covid-19
NCT04352959,13138818,covid-19
NCT04359121,12465264,covid-19
NCT04363463,12464530,covid-19
NCT04368260,12463724,covid-19
NCT04374149,12462713,covid-19
NCT04375670,12462432,covid-19
NCT04379284,12461849,covid-19
NCT04385251,12460831,covid-19
NCT04392128,12459720,covid-19
NCT04393961,12459452,covid-19
NCT04399889,12458540,covid-19
NCT04404361,12457859,covid-19
NCT04427254,12454621,covid-19
NCT04449042,12451381,covid-19
NCT04459390,12449824,covid-19
NCT04463849,13169457,covid-19
NCT04465058,12448915,covid-19
NCT04549376,12436631,covid-19
NCT04551768,12436247,covid-19
NCT03944447,12526698,covid-19
NCT04317040,13138933,covid-19
NCT04334460,12469343,covid-19
NCT04334850,12469259,covid-19
NCT04337320,12468821,covid-19
NCT04349592,12466815,covid-19
NCT04349982,12466760,covid-19
NCT04352764,12466280,covid-19
NCT04362956,13114968,covid-19
NCT04366960,12463935,covid-19
NCT04371471,12463154,covid-19
NCT04384471,12460967,covid-19
NCT04395872,12459182,covid-19
NCT04410549,12456968,covid-19
NCT04425707,12454833,covid-19
NCT04460469,12449680,covid-19
NCT04470739,12448158,covid-19
NCT04473157,12447839,covid-19
NCT04473248,12447825,covid-19
NCT04473547,12447780,covid-19
NCT04473690,12447757,covid-19
NCT04478539,12447021,covid-19
NCT04479319,12446918,covid-19
NCT04479488,12446899,covid-19
NCT04480060,12446820,covid-19
NCT04483622,12446298,covid-19
NCT04483973,12446243,covid-19
NCT04484025,12446234,covid-19
NCT04485130,12446090,covid-19
NCT04486001,13049743,covid-19
NCT04486508,13114309,covid-19
NCT04488510,12445651,covid-19
NCT04488588,12445636,covid-19
NCT04489446,12445515,covid-19
NCT04492904,12444957,covid-19
NCT04494386,12444742,covid-19
NCT04494399,12444741,covid-19
NCT04496245,12444467,covid-19
NCT04497441,12444310,covid-19
NCT04497922,12444244,covid-19
NCT04499313,12444008,covid-19
NCT04500418,12443861,covid-19
NCT04506229,12442866,covid-19
NCT04506515,12442830,covid-19
NCT04509752,13114167,covid-19
NCT04509973,12442376,covid-19
NCT04509986,12442374,covid-19
NCT04510038,13180099,covid-19
NCT04510194,13180097,covid-19
NCT04511780,12442100,covid-19
NCT04513158,12441900,covid-19
NCT04513184,12441898,covid-19
NCT04513210,12441896,covid-19
NCT04513847,12441810,covid-19
NCT04513964,12441800,covid-19
NCT04514016,13180092,covid-19
NCT04516759,13114101,covid-19
NCT04523831,12440283,covid-19
NCT04525716,12440043,covid-19
NCT04525911,12440005,covid-19
NCT04526717,13125042,covid-19
NCT04527315,12439803,covid-19
NCT04528667,13049549,covid-19
NCT04530357,12439370,covid-19
NCT04530370,12439369,covid-19
NCT04530422,12439363,covid-19
NCT04530578,12439324,covid-19
NCT04533360,13169314,covid-19
NCT04537585,12438301,covid-19
NCT04539795,12437981,covid-19
NCT04542200,13113873,covid-19
NCT04542954,12437487,covid-19
NCT04544033,12437353,covid-19
NCT04545060,13030428,covid-19
NCT04546191,12437029,covid-19
NCT04547660,13113828,covid-19
NCT04548908,12436690,covid-19
NCT04551690,12436255,covid-19
NCT04551755,12436248,covid-19
NCT04551781,12436246,covid-19
NCT04551911,12436229,covid-19
NCT04558385,13113762,covid-19
NCT04559035,12435257,covid-19
NCT04559100,13138171,covid-19
NCT04563676,12434563,covid-19
NCT04564716,12434401,covid-19
NCT04568122,13070865,covid-19
NCT04569292,12433752,covid-19
NCT04569383,12433744,covid-19
NCT04573348,12433240,covid-19
NCT04573634,12433205,covid-19
NCT04574765,12433019,covid-19
NCT04575532,12432918,covid-19
NCT04577105,12432662,covid-19
NCT04578132,13179936,covid-19
NCT04578197,12432528,covid-19
NCT04579289,12432368,covid-19
NCT04581018,12432092,covid-19
NCT04581044,12432090,covid-19
NCT04581811,12431976,covid-19
NCT04583410,13169196,covid-19
NCT04584411,12431631,covid-19
NCT04584541,12431611,covid-19
NCT04589936,12430816,covid-19
NCT04591015,13113555,covid-19
NCT04593654,12430292,covid-19
NCT04594460,12430160,covid-19
NCT04595695,12429967,covid-19
NCT04600141,13179864,covid-19
NCT04600895,12429183,covid-19
NCT04602871,12428895,covid-19
NCT04602884,12428894,covid-19
NCT04602949,12428886,covid-19
NCT04603963,12428746,covid-19
NCT04604223,12428684,covid-19
NCT04604249,13065688,covid-19
NCT04605588,12428500,covid-19
NCT04605952,12428439,covid-19
NCT04605965,12428436,covid-19
NCT04606498,13058456,covid-19
NCT04606732,13179858,covid-19
NCT04606784,12428318,covid-19
NCT04608305,12428135,covid-19
NCT04609501,12427959,covid-19
NCT04610801,12427769,covid-19
NCT04613271,12427405,covid-19
NCT04613817,13065673,covid-19
NCT04615741,12427054,covid-19
NCT04617535,12426741,covid-19
NCT04618835,12426565,covid-19
NCT04621903,12426129,covid-19
NCT04623138,12425955,covid-19
NCT04623671,13179818,covid-19
NCT04625075,12425639,covid-19
NCT04627467,12425285,covid-19
NCT04627519,13113205,covid-19
NCT04629105,12425054,covid-19
NCT04630054,12424918,covid-19
NCT04633915,12424386,covid-19
NCT04635241,12424175,covid-19
NCT04636086,12424018,covid-19
NCT04636554,13179783,covid-19
NCT04636671,12423925,covid-19
NCT04642040,12423158,covid-19
NCT04642326,12423113,covid-19
NCT04642339,12423112,covid-19
NCT04642703,12423056,covid-19
NCT04643678,13124443,covid-19
NCT04646239,13048839,covid-19
NCT04646642,12422508,covid-19
NCT04647656,12422373,covid-19
NCT04647669,12422372,covid-19
NCT04647695,12422370,covid-19
NCT04649775,12422082,covid-19
NCT04649840,12422071,covid-19
NCT04651790,13124389,covid-19
NCT04654442,13112974,covid-19
NCT04654481,12421415,covid-19
NCT04657406,12420993,covid-19
NCT04657419,12420992,covid-19
NCT04657458,12420985,covid-19
NCT04657510,12420979,covid-19
NCT04659473,12420719,covid-19
NCT04660422,12420590,covid-19
NCT04662060,13112906,covid-19
NCT04662073,13112905,covid-19
NCT04662086,13112904,covid-19
NCT04663555,13065522,covid-19
NCT04663906,12420029,covid-19
NCT04664075,12419988,covid-19
NCT04666246,12419618,covid-19
NCT04667923,12419405,covid-19
NCT04668950,13124299,covid-19
NCT04669990,12419105,covid-19
NCT04670003,12419104,covid-19
NCT04674410,12418466,covid-19
NCT04675281,12418353,covid-19
NCT04676867,12418132,covid-19
NCT04677478,12418047,covid-19
NCT04678687,13058147,covid-19
NCT04679428,12417779,covid-19
NCT04681040,12417560,covid-19
NCT04685213,12416958,covid-19
NCT04685655,13112728,covid-19
NCT04686539,12416797,covid-19
NCT04689399,13179656,covid-19
NCT04689542,12464007,covid-19
NCT04691908,12416023,covid-19
NCT04691934,12416020,covid-19
NCT04693026,12415863,covid-19
NCT04694612,12415560,covid-19
NCT04694638,12415554,covid-19
NCT04694651,12415552,covid-19
NCT04695704,12415384,covid-19
NCT04696913,12415201,covid-19
NCT04698044,12415011,covid-19
NCT04699227,12414831,covid-19
NCT04699916,12414737,covid-19
NCT04700137,12414714,covid-19
NCT04701489,13124156,covid-19
NCT04701996,12414458,covid-19
NCT04704388,12414135,covid-19
NCT04705597,12413920,covid-19
NCT04705831,12413862,covid-19
NCT04706039,12413832,covid-19
NCT04706390,12413786,covid-19
NCT04707664,13029936,covid-19
NCT04707742,12413601,covid-19
NCT04709120,12413399,covid-19
NCT04709146,12413397,covid-19
NCT04710303,13029918,covid-19
NCT04710771,13112533,covid-19
NCT04710836,13168874,covid-19
NCT04712175,12412961,covid-19
NCT04713163,12412821,covid-19
NCT04714333,12412665,covid-19
NCT04714515,12412643,covid-19
NCT04715763,13048281,covid-19
NCT04715854,13179560,covid-19
NCT04715932,13179541,covid-19
NCT04716465,12412316,covid-19
NCT04716569,13179539,covid-19
NCT04716647,12412298,covid-19
NCT04716985,12412234,covid-19
NCT04719182,12411940,covid-19
NCT04719208,12411938,covid-19
NCT04719234,12411935,covid-19
NCT04720118,13112453,covid-19
NCT04720794,12411747,covid-19
NCT04723446,12411370,covid-19
NCT04723537,13179526,covid-19
NCT04723563,12411360,covid-19
NCT04724707,12411198,covid-19
NCT04726150,12410984,covid-19
NCT04730206,13137303,covid-19
NCT04435314,12453447,covid-19
NCT04557241,13113767,covid19 behavioral prophylaxis
NCT04691895,12416026,covid-19
NCT04344782,12467604,covid19 pneumonia
NCT04569227,12433756,covid19 pneumonia
NCT04530396,12439366,covid19 prevention
NCT04326075,12470752,cpap ventilation
NCT04354558,12465946,critical care
NCT03188796,12629681,critical illness
NCT04321265,12471551,critical illness
NCT04359914,12465121,critical illness
NCT04388670,12460257,critical illness
NCT04390074,12460041,critical illness
NCT04396197,12459147,critical illness
NCT04401254,12458332,critical illness
NCT04412330,12456738,critical illness
NCT04467086,12448638,critical illness
NCT04473300,12447817,critical illness
NCT04664101,12419976,critical illness
NCT04274322,12479642,critically ill
NCT04320472,12471662,critically ill
NCT04474236,12447668,ct scan
NCT04673331,12418663,cystic fibrosis
NCT04306705,12474016,cytokine release syndrome
NCT04643678,13124445,cytokine release syndrome
NCT04720378,12411795,cytokine release syndrome
NCT04306705,12474015,cytokine storm
NCT04327505,12470535,cytokine storm
NCT04378244,12462008,cytokine storm
NCT04394182,12459418,cytokine storm
NCT04433078,12453758,cytokine storm
NCT04603742,12428780,cytokine storm
NCT04701489,13124157,cytokine storm
NCT04389554,12460117,d-dimer
NCT04709120,12413402,death
NCT04335162,12469201,deep vein thrombosis
NCT04363528,12464525,deep vein thrombosis
NCT04609501,12427958,delivery; trauma
NCT04695743,12415381,dementia
NCT04541472,12437700,dental surgeon
NCT04305574,12474229,depression
NCT04367363,12463864,depression
NCT04385121,12460872,depression
NCT04393818,12459498,depression
NCT04394078,12459434,depression
NCT04397848,12458873,depression
NCT04412343,12456731,depression
NCT04414371,12456449,depression
NCT04426318,12454744,depression
NCT04440098,12452669,depression
NCT04442243,12452363,depression
NCT04442360,12452333,depression
NCT04443361,12452190,depression
NCT04443764,12452116,depression
NCT04444336,12452045,depression
NCT04517006,12441269,depression
NCT04595123,13137977,depression
NCT04629755,12424948,depression
NCT04631497,13124518,depression
NCT04635618,12424121,depression
NCT04684615,13179666,depression
NCT04698044,12415010,depression
NCT04728958,12462112,depression
NCT04424212,13180240,depression and quality of life related to the coronavirus pandemic
NCT04449627,12451307,depressive disorder
NCT04367636,13180340,depressive symptoms
NCT04632082,12424638,depressive symptoms
NCT04709120,12413403,diabetes
NCT04371978,12463070,diabetes mellitus
NCT04410718,12456941,diabetes mellitus
NCT04417270,12456086,diabetes mellitus
NCT04410718,12456943,"diabetes mellitus, type 1"
NCT04410718,12456942,"diabetes mellitus, type 2"
NCT04591015,13113554,"diabetes mellitus, type 2"
NCT04395859,12459186,diabetic macular edema
NCT04633915,12424385,dialysis
NCT04368351,12463705,diarrhea
NCT04379232,12461858,digestive cancer
NCT04061382,12510531,diphtheria
NCT04417374,12456077,disease outbreak
