"ID","URL","PDF","Country","Region","Date","Completion","Trial status","Design","Blinding","Arms","COVID-19 status","Patient setting","Outcome","Treatment","Size"
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Portugal","Lisbon","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Spain","Madrid","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Sweden","Stockholm","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Switzerland","Bern","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"United Kingdom","London","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-001396-33","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001396-33/GB/",NA,"France","Paris","2020-Apr",NA,"Status Unclear","Randomised","Double",1,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, C-Reactive Protein, IL-6, PaO2-FiO2","Other",284
"2020-001396-33","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001396-33/GB/",NA,"Ireland","Dublin","2020-Apr",NA,"Status Unclear","Randomised","Double",1,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, C-Reactive Protein, IL-6, PaO2-FiO2","Other",284
"2020-001396-33","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001396-33/GB/",NA,"Israel","Jerusalem","2020-Apr",NA,"Status Unclear","Randomised","Double",1,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, C-Reactive Protein, IL-6, PaO2-FiO2","Other",284
"2020-001396-33","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001396-33/GB/",NA,"South Africa","Pretoria","2020-Apr",NA,"Status Unclear","Randomised","Double",1,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, C-Reactive Protein, IL-6, PaO2-FiO2","Other",284
"2020-001396-33","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001396-33/GB/",NA,"Spain","Madrid","2020-Apr",NA,"Status Unclear","Randomised","Double",1,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, C-Reactive Protein, IL-6, PaO2-FiO2","Other",284
"2020-001396-33","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001396-33/GB/",NA,"United Kingdom","London","2020-Apr",NA,"Status Unclear","Randomised","Double",1,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, C-Reactive Protein, IL-6, PaO2-FiO2","Other",284
"2020-001396-33","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001396-33/GB/",NA,"United States","Washington, Dc","2020-Apr",NA,"Status Unclear","Randomised","Double",1,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, C-Reactive Protein, IL-6, PaO2-FiO2","Other",284
"2020-004356-16","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-004356-16/GB/",NA,"Belgium","Brussels","2020-Oct",NA,"Status Unclear","Randomised","Double",2,"Healthy","Healthy Unexposed","Visits or Returns to Emergency Department, Antibodies","Monoclonal antibody",5000
"2020-004356-16","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-004356-16/GB/",NA,"France","Paris","2020-Oct",NA,"Status Unclear","Randomised","Double",2,"Healthy","Healthy Unexposed","Visits or Returns to Emergency Department, Antibodies","Monoclonal antibody",5000
"2020-004356-16","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-004356-16/GB/",NA,"Spain","Madrid","2020-Oct",NA,"Status Unclear","Randomised","Double",2,"Healthy","Healthy Unexposed","Visits or Returns to Emergency Department, Antibodies","Monoclonal antibody",5000
"2020-004356-16","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-004356-16/GB/",NA,"United Kingdom","London","2020-Oct",NA,"Status Unclear","Randomised","Double",2,"Healthy","Healthy Unexposed","Visits or Returns to Emergency Department, Antibodies","Monoclonal antibody",5000
"2020-004356-16","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-004356-16/GB/",NA,"United States","Washington, Dc","2020-Oct",NA,"Status Unclear","Randomised","Double",2,"Healthy","Healthy Unexposed","Visits or Returns to Emergency Department, Antibodies","Monoclonal antibody",5000
"2020-003369-20","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003369-20/IT/",NA,"Czechia","Prague","2020-Nov",NA,"Recruiting","Randomised","Double",3,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Adverse Events, Weight, Height or BMI, Blood Pressure, Heart Rate, ECG, SpO2, Respiratory Rate, Radiographic Findings, Pregnancy or Birth Outcomes","Monoclonal antibody, Standard of care",1020
"2020-003369-20","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003369-20/IT/",NA,"France","Paris","2020-Nov",NA,"Recruiting","Randomised","Double",3,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Adverse Events, Weight, Height or BMI, Blood Pressure, Heart Rate, ECG, SpO2, Respiratory Rate, Radiographic Findings, Pregnancy or Birth Outcomes","Monoclonal antibody, Standard of care",1020
"2020-003369-20","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003369-20/IT/",NA,"Hungary","Budapest","2020-Nov",NA,"Recruiting","Randomised","Double",3,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Adverse Events, Weight, Height or BMI, Blood Pressure, Heart Rate, ECG, SpO2, Respiratory Rate, Radiographic Findings, Pregnancy or Birth Outcomes","Monoclonal antibody, Standard of care",1020
"2020-003369-20","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003369-20/IT/",NA,"India","New Delhi","2020-Nov",NA,"Recruiting","Randomised","Double",3,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Adverse Events, Weight, Height or BMI, Blood Pressure, Heart Rate, ECG, SpO2, Respiratory Rate, Radiographic Findings, Pregnancy or Birth Outcomes","Monoclonal antibody, Standard of care",1020
"2020-003369-20","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003369-20/IT/",NA,"Ireland","Dublin","2020-Nov",NA,"Recruiting","Randomised","Double",3,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Adverse Events, Weight, Height or BMI, Blood Pressure, Heart Rate, ECG, SpO2, Respiratory Rate, Radiographic Findings, Pregnancy or Birth Outcomes","Monoclonal antibody, Standard of care",1020
"2020-003369-20","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003369-20/IT/",NA,"Italy","Rome","2020-Nov",NA,"Recruiting","Randomised","Double",3,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Adverse Events, Weight, Height or BMI, Blood Pressure, Heart Rate, ECG, SpO2, Respiratory Rate, Radiographic Findings, Pregnancy or Birth Outcomes","Monoclonal antibody, Standard of care",1020
"2020-003369-20","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003369-20/IT/",NA,"South Korea","Seoul","2020-Nov",NA,"Recruiting","Randomised","Double",3,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Adverse Events, Weight, Height or BMI, Blood Pressure, Heart Rate, ECG, SpO2, Respiratory Rate, Radiographic Findings, Pregnancy or Birth Outcomes","Monoclonal antibody, Standard of care",1020
"2020-003369-20","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003369-20/IT/",NA,"Romania","Bucharest","2020-Nov",NA,"Recruiting","Randomised","Double",3,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Adverse Events, Weight, Height or BMI, Blood Pressure, Heart Rate, ECG, SpO2, Respiratory Rate, Radiographic Findings, Pregnancy or Birth Outcomes","Monoclonal antibody, Standard of care",1020
"2020-003369-20","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003369-20/IT/",NA,"South Africa","Pretoria","2020-Nov",NA,"Recruiting","Randomised","Double",3,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Adverse Events, Weight, Height or BMI, Blood Pressure, Heart Rate, ECG, SpO2, Respiratory Rate, Radiographic Findings, Pregnancy or Birth Outcomes","Monoclonal antibody, Standard of care",1020
"2020-003369-20","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003369-20/IT/",NA,"Spain","Madrid","2020-Nov",NA,"Recruiting","Randomised","Double",3,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Adverse Events, Weight, Height or BMI, Blood Pressure, Heart Rate, ECG, SpO2, Respiratory Rate, Radiographic Findings, Pregnancy or Birth Outcomes","Monoclonal antibody, Standard of care",1020
"2020-003369-20","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003369-20/IT/",NA,"United Kingdom","London","2020-Nov",NA,"Recruiting","Randomised","Double",3,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Adverse Events, Weight, Height or BMI, Blood Pressure, Heart Rate, ECG, SpO2, Respiratory Rate, Radiographic Findings, Pregnancy or Birth Outcomes","Monoclonal antibody, Standard of care",1020
"2020-003369-20","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003369-20/IT/",NA,"United States","Washington, Dc","2020-Nov",NA,"Recruiting","Randomised","Double",3,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Viral Load or Clearance, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Fever, Adverse Events, Weight, Height or BMI, Blood Pressure, Heart Rate, ECG, SpO2, Respiratory Rate, Radiographic Findings, Pregnancy or Birth Outcomes","Monoclonal antibody, Standard of care",1020
"2020-004719-28","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-004719-28/GB/",NA,"United States","Washington, Dc","2020-Oct",NA,"Status Unclear","Randomised","Double",2,"Suspected","Outpatient","Mortality, Antibodies","Monoclonal antibody + Monoclonal antibody, Standard of care",1125
"2020-004719-28","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-004719-28/GB/",NA,"United Kingdom","London","2020-Oct",NA,"Status Unclear","Randomised","Double",2,"Suspected","Outpatient","Mortality, Antibodies","Monoclonal antibody + Monoclonal antibody, Standard of care",1125
"2020-001662-11","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001662-11/FR/",NA,"France","Paris","2020-May",NA,"Completed","Randomised","Double",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, SpO2, Renal Outcome (Unspecified)","JAKi, Standard of care",402
"2020-001662-11","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001662-11/FR/",NA,"Germany","Berlin","2020-May",NA,"Completed","Randomised","Double",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, SpO2, Renal Outcome (Unspecified)","JAKi, Standard of care",402
"2020-001662-11","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001662-11/FR/",NA,"Italy","Rome","2020-May",NA,"Completed","Randomised","Double",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, SpO2, Renal Outcome (Unspecified)","JAKi, Standard of care",402
"2020-001662-11","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001662-11/FR/",NA,"Spain","Madrid","2020-May",NA,"Completed","Randomised","Double",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, SpO2, Renal Outcome (Unspecified)","JAKi, Standard of care",402
"2020-001662-11","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001662-11/FR/",NA,"United Kingdom","London","2020-May",NA,"Completed","Randomised","Double",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, SpO2, Renal Outcome (Unspecified)","JAKi, Standard of care",402
"2020-001662-11","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001662-11/FR/",NA,"United States","Washington, Dc","2020-May",NA,"Completed","Randomised","Double",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, SpO2, Renal Outcome (Unspecified)","JAKi, Standard of care",402
"2020-001857-31","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001857-31/BG/",NA,"Israel","Jerusalem","2020-Nov",NA,"Recruiting","Randomised","Open-Label",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","Other, Standard of care",40
"2020-001857-31","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001857-31/BG/",NA,"Bulgaria","Sofia","2020-Nov",NA,"Recruiting","Randomised","Open-Label",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","Other, Standard of care",40
"2020-001857-31","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001857-31/BG/",NA,"Germany","Berlin","2020-Nov",NA,"Recruiting","Randomised","Open-Label",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO","Other, Standard of care",40
"2020-001497-30","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001497-30/IT/",NA,"Japan","Tokyo","2021-Jan",NA,"Recruiting","Randomised","Open-Label",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA), SpO2","mAb, Standard of care",270
"2020-001497-30","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001497-30/IT/",NA,"United States","Washington, Dc","2021-Jan",NA,"Recruiting","Randomised","Open-Label",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA), SpO2","mAb, Standard of care",270
"2020-001497-30","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001497-30/IT/",NA,"France","Paris","2021-Jan",NA,"Recruiting","Randomised","Open-Label",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA), SpO2","mAb, Standard of care",270
"2020-001497-30","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001497-30/IT/",NA,"Germany","Berlin","2021-Jan",NA,"Recruiting","Randomised","Open-Label",2,"Confirmed","Hospital","Mortality, ICU Admission, Hospitalization, Invasive Mechanical Ventilation or ECMO, Organ Failure or Dysfunction (SOFA), SpO2","mAb, Standard of care",270
